pca_features,Cluster,pca_x,pca_y,Cluster_Name
"[0.463950252955052,2.2649383389042197]",1,0.463950252955052,2.2649383389042197,Need attention
"[1.8090990994271223,0.012985527667370114]",0,1.8090990994271223,0.012985527667370114,Leaky bucket
"[-0.16554044689164185,0.7477118753805947]",1,-0.16554044689164185,0.7477118753805947,Need attention
"[-0.04526713023044318,1.6852923696923248]",1,-0.04526713023044318,1.6852923696923248,Need attention
"[-1.7905876504367673,-0.0025076383640493666]",3,-1.7905876504367673,-0.0025076383640493666,Stars
"[-1.2701967572767956,-1.0961068580519262]",3,-1.2701967572767956,-1.0961068580519262,Stars
"[0.7831782654124448,0.9042294928974951]",0,0.7831782654124448,0.9042294928974951,Leaky bucket
"[-3.1416958072698145,1.2015539485065594]",3,-3.1416958072698145,1.2015539485065594,Stars
"[2.1123245111586795,-0.4150334733933051]",0,2.1123245111586795,-0.4150334733933051,Leaky bucket
"[-1.6518006053810292,-0.0023727651650672366]",3,-1.6518006053810292,-0.0023727651650672366,Stars
"[1.5455185873094954,-0.09736975243689648]",0,1.5455185873094954,-0.09736975243689648,Leaky bucket
"[1.0371342614789074,-0.2798234652427516]",0,1.0371342614789074,-0.2798234652427516,Leaky bucket
"[1.3555951157946593,-0.6573846606658649]",0,1.3555951157946593,-0.6573846606658649,Leaky bucket
"[0.35005138902324173,-0.114502462086785]",0,0.35005138902324173,-0.114502462086785,Leaky bucket
"[-0.7334165468525535,0.4653054390992594]",3,-0.7334165468525535,0.4653054390992594,Stars
"[1.2868780801286117,-1.372174545351793]",0,1.2868780801286117,-1.372174545351793,Leaky bucket
"[0.36777294284977685,-0.3312112532643429]",0,0.36777294284977685,-0.3312112532643429,Leaky bucket
"[0.9405050868755094,0.41027914250643877]",0,0.9405050868755094,0.41027914250643877,Leaky bucket
"[0.04349941275116859,-0.37831684602785304]",1,0.04349941275116859,-0.37831684602785304,Need attention
"[0.39497150601038206,-0.6112712403791426]",1,0.39497150601038206,-0.6112712403791426,Need attention
"[-2.580276219692787,-1.4254951839955998]",3,-2.580276219692787,-1.4254951839955998,Stars
"[1.0741386347681137,1.0148904127157232]",0,1.0741386347681137,1.0148904127157232,Leaky bucket
"[2.0299190267244267,-1.4368378403469937]",0,2.0299190267244267,-1.4368378403469937,Leaky bucket
"[-1.2912743768949513,1.2948117399950585]",1,-1.2912743768949513,1.2948117399950585,Need attention
"[-1.3528288899499168,-0.05825752474925519]",1,-1.3528288899499168,-0.05825752474925519,Need attention
"[1.4989683114598575,0.48437088809968654]",0,1.4989683114598575,0.48437088809968654,Leaky bucket
"[1.275557102223118,1.1495432513984165]",0,1.275557102223118,1.1495432513984165,Leaky bucket
"[-2.5598812831755886,-1.4651996240471734]",3,-2.5598812831755886,-1.4651996240471734,Stars
"[-1.8533489285845077,-0.3846755198563168]",3,-1.8533489285845077,-0.3846755198563168,Stars
"[0.6588429698547633,1.2181802256012886]",0,0.6588429698547633,1.2181802256012886,Leaky bucket
"[0.8886108199590951,-1.3709086911642605]",0,0.8886108199590951,-1.3709086911642605,Leaky bucket
"[-2.0467689555949007,-0.02510732607298069]",3,-2.0467689555949007,-0.02510732607298069,Stars
"[2.535854321063801,0.5047605871785004]",0,2.535854321063801,0.5047605871785004,Leaky bucket
"[0.15424229429648714,-0.3111220342405205]",1,0.15424229429648714,-0.3111220342405205,Need attention
"[-0.5397016204454019,0.5488210499254443]",1,-0.5397016204454019,0.5488210499254443,Need attention
"[1.416393902995759,-1.428885840263495]",0,1.416393902995759,-1.428885840263495,Leaky bucket
"[1.9524127713358066,0.9363505553516118]",0,1.9524127713358066,0.9363505553516118,Leaky bucket
"[1.0481527098253416,0.4684350015037532]",1,1.0481527098253416,0.4684350015037532,Need attention
"[-1.366646910041,1.389566825249569]",1,-1.366646910041,1.389566825249569,Need attention
"[1.795774664662817,0.6181201594301737]",0,1.795774664662817,0.6181201594301737,Leaky bucket
"[1.1555135354588666,0.148943645432]",0,1.1555135354588666,0.148943645432,Leaky bucket
"[-0.5910709440401685,-0.7819163059025286]",1,-0.5910709440401685,-0.7819163059025286,Need attention
"[-0.21507448172012453,1.1970367808373097]",1,-0.21507448172012453,1.1970367808373097,Need attention
"[1.6851859652382228,-1.8215313429088105]",0,1.6851859652382228,-1.8215313429088105,Leaky bucket
"[-1.2394523681647227,0.927315390564233]",1,-1.2394523681647227,0.927315390564233,Need attention
"[-1.7381937368535672,-1.2807335068029637]",3,-1.7381937368535672,-1.2807335068029637,Stars
"[2.128130777392308,-1.8251233484086784]",0,2.128130777392308,-1.8251233484086784,Leaky bucket
"[-2.4112873010372597,-1.5885873147081757]",3,-2.4112873010372597,-1.5885873147081757,Stars
"[0.29295835680713445,1.5935964702486685]",1,0.29295835680713445,1.5935964702486685,Need attention
"[1.5830384624248688,1.6099423224885578]",0,1.5830384624248688,1.6099423224885578,Leaky bucket
"[0.44721552844211476,-0.24025814546829927]",0,0.44721552844211476,-0.24025814546829927,Leaky bucket
"[-0.6186719122118807,-1.2071710264347617]",3,-0.6186719122118807,-1.2071710264347617,Stars
"[-1.7355134593757402,1.6522315309999398]",3,-1.7355134593757402,1.6522315309999398,Stars
"[-1.0837916893826525,0.11533657151991189]",1,-1.0837916893826525,0.11533657151991189,Need attention
"[0.6323231118813617,1.2883888533093633]",1,0.6323231118813617,1.2883888533093633,Need attention
"[-0.5910709440401685,-0.7819163059025286]",1,-0.5910709440401685,-0.7819163059025286,Need attention
"[-0.33579358868479714,-0.9163774757298945]",1,-0.33579358868479714,-0.9163774757298945,Need attention
"[-0.9882839611883115,-2.3331925434943823]",3,-0.9882839611883115,-2.3331925434943823,Stars
"[0.9633362180112582,0.24127529582377727]",0,0.9633362180112582,0.24127529582377727,Leaky bucket
"[-0.2979663944048665,-0.2790660254153259]",3,-0.2979663944048665,-0.2790660254153259,Stars
"[0.6732161741800597,0.12162926146099087]",0,0.6732161741800597,0.12162926146099087,Leaky bucket
"[0.9105711460017449,-1.3112891098739028]",0,0.9105711460017449,-1.3112891098739028,Leaky bucket
"[-1.6951337621274092,0.6739522688071683]",1,-1.6951337621274092,0.6739522688071683,Need attention
"[-1.39278418587925,0.8635404628061198]",3,-1.39278418587925,0.8635404628061198,Stars
"[2.543706345332297,-0.15646719612702]",0,2.543706345332297,-0.15646719612702,Leaky bucket
"[1.889715631370232,0.855417516527901]",0,1.889715631370232,0.855417516527901,Leaky bucket
"[-1.6646688963811238,-2.350290346299786]",3,-1.6646688963811238,-2.350290346299786,Stars
"[-0.4354880419902747,1.3762747655760665]",1,-0.4354880419902747,1.3762747655760665,Need attention
"[1.6167107114031956,-1.195435473294706]",0,1.6167107114031956,-1.195435473294706,Leaky bucket
"[0.45194005954213934,0.9585869850909918]",1,0.45194005954213934,0.9585869850909918,Need attention
"[0.7667019211446171,-0.35407552651425206]",1,0.7667019211446171,-0.35407552651425206,Need attention
"[0.30726350441699857,-0.6679560106675643]",0,0.30726350441699857,-0.6679560106675643,Leaky bucket
"[1.5375775571831334,-0.847604077379603]",0,1.5375775571831334,-0.847604077379603,Leaky bucket
"[-2.8117419748302113,-0.19678195192620007]",3,-2.8117419748302113,-0.19678195192620007,Stars
"[-0.2519014110433936,-0.013349916766935917]",1,-0.2519014110433936,-0.013349916766935917,Need attention
"[0.3525720925089225,-0.28551245555364135]",1,0.3525720925089225,-0.28551245555364135,Need attention
"[-1.0556809073186333,-0.557040340641403]",3,-1.0556809073186333,-0.557040340641403,Stars
"[1.4889235997123906,0.08499944453050554]",0,1.4889235997123906,0.08499944453050554,Leaky bucket
"[1.6554149365907465,1.233056850565363]",0,1.6554149365907465,1.233056850565363,Leaky bucket
"[1.9501182471789063,-0.5420633086611696]",0,1.9501182471789063,-0.5420633086611696,Leaky bucket
"[0.7961803492851888,0.42846635883307416]",1,0.7961803492851888,0.42846635883307416,Need attention
"[-1.1200383839570562,0.8166938220246933]",1,-1.1200383839570562,0.8166938220246933,Need attention
"[0.9026204956826037,-0.6478127201963524]",0,0.9026204956826037,-0.6478127201963524,Leaky bucket
"[1.0454617018480108,0.8941314210190857]",0,1.0454617018480108,0.8941314210190857,Leaky bucket
"[-2.281848459932335,-1.0559711866783381]",3,-2.281848459932335,-1.0559711866783381,Stars
"[-1.5693644655268146,-1.1385465990587749]",3,-1.5693644655268146,-1.1385465990587749,Stars
"[0.3276507761954077,1.7185657993445351]",1,0.3276507761954077,1.7185657993445351,Need attention
"[-0.06951651416657284,1.7716907578173986]",1,-0.06951651416657284,1.7716907578173986,Need attention
"[0.7539821751584779,-0.2754267808399604]",0,0.7539821751584779,-0.2754267808399604,Leaky bucket
"[-0.775940847532445,-0.3225625159186625]",3,-0.775940847532445,-0.3225625159186625,Stars
"[0.5832194219184224,0.45485420086932565]",1,0.5832194219184224,0.45485420086932565,Need attention
"[-1.2489928835675257,-0.48124108093670614]",3,-1.2489928835675257,-0.48124108093670614,Stars
"[-1.055635435797969,1.0670403771003314]",3,-1.055635435797969,1.0670403771003314,Stars
"[-1.0755638915213157,-1.067887150567639]",3,-1.0755638915213157,-1.067887150567639,Stars
"[0.6024156839853001,0.06269655486264744]",0,0.6024156839853001,0.06269655486264744,Leaky bucket
"[-0.6596898963809331,-0.3288324124819792]",1,-0.6596898963809331,-0.3288324124819792,Need attention
"[0.3390935813595503,1.269640407429067]",1,0.3390935813595503,1.269640407429067,Need attention
"[1.8880783648964312,-1.6113682762256403]",0,1.8880783648964312,-1.6113682762256403,Leaky bucket
"[-1.2370436687998,0.5916966367855357]",1,-1.2370436687998,0.5916966367855357,Need attention
"[-0.4014039455376608,-0.11512891546330284]",1,-0.4014039455376608,-0.11512891546330284,Need attention
"[-2.2516897715167175,0.6413254088550361]",3,-2.2516897715167175,0.6413254088550361,Stars
"[2.205235159804518,-0.38431268651473777]",0,2.205235159804518,-0.38431268651473777,Leaky bucket
"[0.8536574029868305,1.4935646757201781]",1,0.8536574029868305,1.4935646757201781,Need attention
"[0.9229723425386868,-0.021218088301649785]",0,0.9229723425386868,-0.021218088301649785,Leaky bucket
"[0.37900691933217856,0.8840059554356705]",1,0.37900691933217856,0.8840059554356705,Need attention
"[-0.7053925136532606,0.2573676227179267]",1,-0.7053925136532606,0.2573676227179267,Need attention
"[-1.1908730963073983,0.3570363729788816]",3,-1.1908730963073983,0.3570363729788816,Stars
"[-2.4120578437830478,-0.7436479458307022]",3,-2.4120578437830478,-0.7436479458307022,Stars
"[0.13860949001871148,-1.1124563308684092]",0,0.13860949001871148,-1.1124563308684092,Leaky bucket
"[0.9610157907745056,-0.23167483013919776]",0,0.9610157907745056,-0.23167483013919776,Leaky bucket
"[-0.29646258332125547,0.24588584172597705]",1,-0.29646258332125547,0.24588584172597705,Need attention
"[0.7990171914415705,-1.1923581915772599]",0,0.7990171914415705,-1.1923581915772599,Leaky bucket
"[-1.1352636185012948,-0.6449981934580855]",3,-1.1352636185012948,-0.6449981934580855,Stars
"[0.9011971094864435,-0.4754294577430411]",0,0.9011971094864435,-0.4754294577430411,Leaky bucket
"[2.1338484726108304,-2.144073080206732]",0,2.1338484726108304,-2.144073080206732,Leaky bucket
"[1.5965018518883318,0.16908570736092315]",0,1.5965018518883318,0.16908570736092315,Leaky bucket
"[-1.3442103920417658,-0.16331195346034436]",3,-1.3442103920417658,-0.16331195346034436,Stars
"[1.2261508489285609,-0.32811460574290596]",0,1.2261508489285609,-0.32811460574290596,Leaky bucket
"[0.9763304017812158,0.7803229274113501]",1,0.9763304017812158,0.7803229274113501,Need attention
"[-1.664577993852946,0.0447487068591929]",3,-1.664577993852946,0.0447487068591929,Stars
"[-0.7733693877605339,0.9490488028867846]",1,-0.7733693877605339,0.9490488028867846,Need attention
"[1.7798589023450173,-1.8095511098456587]",0,1.7798589023450173,-1.8095511098456587,Leaky bucket
"[0.28792980838475846,-0.02767197205611298]",0,0.28792980838475846,-0.02767197205611298,Leaky bucket
"[0.8697797105586438,1.7384706811968218]",1,0.8697797105586438,1.7384706811968218,Need attention
"[0.6818853278790253,-0.6458850161352391]",0,0.6818853278790253,-0.6458850161352391,Leaky bucket
"[1.4334734967878238,-0.6574474144043946]",0,1.4334734967878238,-0.6574474144043946,Leaky bucket
"[1.2314849446262637,0.637813750515759]",0,1.2314849446262637,0.637813750515759,Leaky bucket
"[1.6150724007557096,-1.0168886011615184]",0,1.6150724007557096,-1.0168886011615184,Leaky bucket
"[1.4030075532098771,1.053317295645009]",0,1.4030075532098771,1.053317295645009,Leaky bucket
"[-0.4215082050512231,1.3055028962551678]",1,-0.4215082050512231,1.3055028962551678,Need attention
"[0.30264778727922065,1.8412193294293895]",1,0.30264778727922065,1.8412193294293895,Need attention
"[-2.090696201509705,0.16497630109933847]",3,-2.090696201509705,0.16497630109933847,Stars
"[1.8075199759029288,-0.797362351794007]",0,1.8075199759029288,-0.797362351794007,Leaky bucket
"[0.47209260267255065,1.3455065942756155]",1,0.47209260267255065,1.3455065942756155,Need attention
"[1.9107167449311864,0.24008268269780345]",0,1.9107167449311864,0.24008268269780345,Leaky bucket
"[0.3828888245797096,0.5957138572166609]",1,0.3828888245797096,0.5957138572166609,Need attention
"[-1.0966689271348784,1.686309906730351]",1,-1.0966689271348784,1.686309906730351,Need attention
"[-0.88351294550218,2.126441307500633]",1,-0.88351294550218,2.126441307500633,Need attention
"[1.0789923178324479,-1.875456657486642]",0,1.0789923178324479,-1.875456657486642,Leaky bucket
"[2.4694857856108494,1.1606451532703896]",0,2.4694857856108494,1.1606451532703896,Leaky bucket
"[2.338594678384507,-1.9493331475326017]",0,2.338594678384507,-1.9493331475326017,Leaky bucket
"[0.956226355050064,-0.2964325187246988]",0,0.956226355050064,-0.2964325187246988,Leaky bucket
"[1.8897259355660116,0.9318906801192304]",0,1.8897259355660116,0.9318906801192304,Leaky bucket
"[-0.5394950050309255,1.1021392624014266]",3,-0.5394950050309255,1.1021392624014266,Stars
"[-1.6781715311630307,0.23046340069548088]",3,-1.6781715311630307,0.23046340069548088,Stars
"[-1.280714264983007,0.6765285053299168]",1,-1.280714264983007,0.6765285053299168,Need attention
"[-1.9688251700057333,-0.6099028892126118]",3,-1.9688251700057333,-0.6099028892126118,Stars
"[-0.9083951901074551,0.1998502801570262]",3,-0.9083951901074551,0.1998502801570262,Stars
"[-0.949073818404981,0.6637729428542601]",1,-0.949073818404981,0.6637729428542601,Need attention
"[-0.03916562576694359,-1.468341992580916]",0,-0.03916562576694359,-1.468341992580916,Leaky bucket
"[-0.793892426086636,-0.8609601595488094]",1,-0.793892426086636,-0.8609601595488094,Need attention
"[-0.45832075963270613,1.1690268935106964]",3,-0.45832075963270613,1.1690268935106964,Stars
"[1.3367153531924998,0.8770445635920673]",0,1.3367153531924998,0.8770445635920673,Leaky bucket
"[-2.649595028269005,-0.11413792891989649]",3,-2.649595028269005,-0.11413792891989649,Stars
"[1.3852423526150792,1.2354426524159154]",0,1.3852423526150792,1.2354426524159154,Leaky bucket
"[-2.2756972996177804,-0.8567240074743179]",3,-2.2756972996177804,-0.8567240074743179,Stars
"[-1.679612728175301,-0.0566776814072418]",3,-1.679612728175301,-0.0566776814072418,Stars
"[1.0895980165960704,0.3665330540178418]",1,1.0895980165960704,0.3665330540178418,Need attention
"[0.5064138614874095,1.791779815872102]",1,0.5064138614874095,1.791779815872102,Need attention
"[-2.2517536533770293,0.005646478284748624]",3,-2.2517536533770293,0.005646478284748624,Stars
"[-0.526561233069083,-1.0454752213233722]",3,-0.526561233069083,-1.0454752213233722,Stars
"[1.5600076113493162,-0.7276844963823204]",0,1.5600076113493162,-0.7276844963823204,Leaky bucket
"[0.2578211236761007,1.0687662301189358]",1,0.2578211236761007,1.0687662301189358,Need attention
"[-1.9946417959996847,1.8948850293198711]",3,-1.9946417959996847,1.8948850293198711,Stars
"[-0.9609237055590539,2.076263796823133]",1,-0.9609237055590539,2.076263796823133,Need attention
"[-0.8444506687240745,-0.48681281329980086]",3,-0.8444506687240745,-0.48681281329980086,Stars
"[0.7289994847000048,-1.4680036658715485]",0,0.7289994847000048,-1.4680036658715485,Leaky bucket
"[-0.2876903500177612,-0.34800115810390553]",1,-0.2876903500177612,-0.34800115810390553,Need attention
"[1.3570314324786363,-0.9672593562866292]",0,1.3570314324786363,-0.9672593562866292,Leaky bucket
"[-1.2444276108035008,-0.7483674934522178]",3,-1.2444276108035008,-0.7483674934522178,Stars
"[1.323500712275433,0.5060544305828439]",0,1.323500712275433,0.5060544305828439,Leaky bucket
"[0.7268428237453068,-0.5589354286693489]",0,0.7268428237453068,-0.5589354286693489,Leaky bucket
"[-1.245172897236048,-1.6564733129517493]",3,-1.245172897236048,-1.6564733129517493,Stars
"[0.6618698016347013,0.3977326963822405]",0,0.6618698016347013,0.3977326963822405,Leaky bucket
"[-2.436713502354115,-2.222091948535584]",3,-2.436713502354115,-2.222091948535584,Stars
"[-0.7329218332429488,-1.640357716726278]",3,-0.7329218332429488,-1.640357716726278,Stars
"[0.6953339280832709,-0.7257576565345594]",1,0.6953339280832709,-0.7257576565345594,Need attention
"[0.1493419242722715,0.7250005307530359]",1,0.1493419242722715,0.7250005307530359,Need attention
"[0.4808636230526445,-0.43141951681485713]",1,0.4808636230526445,-0.43141951681485713,Need attention
"[1.1685448629691018,-0.5056835708429109]",0,1.1685448629691018,-0.5056835708429109,Leaky bucket
"[-0.08733965967970636,-1.0577769483129291]",0,-0.08733965967970636,-1.0577769483129291,Leaky bucket
"[0.7456167899526195,-0.04461588933774073]",0,0.7456167899526195,-0.04461588933774073,Leaky bucket
"[-2.9619567878167197,-1.021329442949859]",3,-2.9619567878167197,-1.021329442949859,Stars
"[-0.2819754096858025,-0.9488675481280491]",3,-0.2819754096858025,-0.9488675481280491,Stars
"[1.5676129124396965,0.7207105491076901]",1,1.5676129124396965,0.7207105491076901,Need attention
"[1.634546217882704,0.004175882547767351]",0,1.634546217882704,0.004175882547767351,Leaky bucket
"[1.095680969994856,0.9963051189089054]",0,1.095680969994856,0.9963051189089054,Leaky bucket
"[1.2000731703593472,0.4180205294776129]",0,1.2000731703593472,0.4180205294776129,Leaky bucket
"[0.7260142650772357,1.5293181058072076]",1,0.7260142650772357,1.5293181058072076,Need attention
"[0.02227644056199518,1.845260901599693]",1,0.02227644056199518,1.845260901599693,Need attention
"[1.4447287856047353,0.14424829495481922]",0,1.4447287856047353,0.14424829495481922,Leaky bucket
"[-0.4753449575126436,0.02770218411391485]",1,-0.4753449575126436,0.02770218411391485,Need attention
"[-2.490711633031589,1.7315205917426368]",3,-2.490711633031589,1.7315205917426368,Stars
"[2.123557534532366,-1.278908830370193]",0,2.123557534532366,-1.278908830370193,Leaky bucket
"[-2.7047795198302946,0.379923391961506]",2,-2.7047795198302946,0.379923391961506,High potential
"[-3.66022569246583,-0.1138000459189866]",3,-3.66022569246583,-0.1138000459189866,Stars
"[2.0106002436342645,0.31820325056420207]",0,2.0106002436342645,0.31820325056420207,Leaky bucket
"[0.5339441585872975,-0.591881500870106]",0,0.5339441585872975,-0.591881500870106,Leaky bucket
"[-1.32382063445998,-1.546745832583218]",3,-1.32382063445998,-1.546745832583218,Stars
"[-0.604840606940166,0.05236409616973334]",3,-0.604840606940166,0.05236409616973334,Stars
"[0.38936107778760864,-0.6631673351876234]",0,0.38936107778760864,-0.6631673351876234,Leaky bucket
"[-1.853547926122814,1.446019512516678]",3,-1.853547926122814,1.446019512516678,Stars
"[-0.7025838903081434,0.21772260751506978]",3,-0.7025838903081434,0.21772260751506978,Stars
"[-0.8416537746038095,-0.16935062051194255]",3,-0.8416537746038095,-0.16935062051194255,Stars
"[-0.5757337576163484,1.284598096522546]",1,-0.5757337576163484,1.284598096522546,Need attention
"[-1.8519575824122358,-0.6290155721179842]",3,-1.8519575824122358,-0.6290155721179842,Stars
"[0.4909903086482622,0.39157090090572355]",1,0.4909903086482622,0.39157090090572355,Need attention
"[-1.1991003060991179,1.117368757531204]",1,-1.1991003060991179,1.117368757531204,Need attention
"[0.6713021221611972,0.10974001191153723]",0,0.6713021221611972,0.10974001191153723,Leaky bucket
"[1.216463703398636,-0.06505101426195749]",0,1.216463703398636,-0.06505101426195749,Leaky bucket
"[0.29538575864731526,0.5235299834930107]",1,0.29538575864731526,0.5235299834930107,Need attention
"[1.077904415809352,1.3787777734347704]",0,1.077904415809352,1.3787777734347704,Leaky bucket
"[1.014167459608396,0.020205429447694434]",0,1.014167459608396,0.020205429447694434,Leaky bucket
"[1.5075313673072122,0.3447434552790647]",0,1.5075313673072122,0.3447434552790647,Leaky bucket
"[-2.3454416257797472,-0.08700350762955861]",3,-2.3454416257797472,-0.08700350762955861,Stars
"[0.15524207525282693,0.30752418780349866]",1,0.15524207525282693,0.30752418780349866,Need attention
"[-1.31331351644033,0.8131781575512872]",3,-1.31331351644033,0.8131781575512872,Stars
"[0.6155772424391632,-1.688037383233879]",0,0.6155772424391632,-1.688037383233879,Leaky bucket
"[1.9327273987316567,0.8952250943290696]",0,1.9327273987316567,0.8952250943290696,Leaky bucket
"[-2.0908949702475748,-0.5039253474187695]",3,-2.0908949702475748,-0.5039253474187695,Stars
"[1.903542769831288,0.6927096274619129]",0,1.903542769831288,0.6927096274619129,Leaky bucket
"[0.8662807840758497,0.1594536814004362]",0,0.8662807840758497,0.1594536814004362,Leaky bucket
"[2.058411315918067,-0.009796982797480924]",0,2.058411315918067,-0.009796982797480924,Leaky bucket
"[-1.7290685644828048,1.4585341537734182]",1,-1.7290685644828048,1.4585341537734182,Need attention
"[1.6898320120326946,0.6326759248466124]",0,1.6898320120326946,0.6326759248466124,Leaky bucket
"[0.3259625485151436,-0.8551544689684448]",0,0.3259625485151436,-0.8551544689684448,Leaky bucket
"[-1.6235366515017942,0.48153342893649775]",3,-1.6235366515017942,0.48153342893649775,Stars
"[-2.5882873662423584,0.9003129062726906]",3,-2.5882873662423584,0.9003129062726906,Stars
"[-1.3840060654052817,-1.6470861542186026]",3,-1.3840060654052817,-1.6470861542186026,Stars
"[0.49888498546831694,0.12274217211811611]",0,0.49888498546831694,0.12274217211811611,Leaky bucket
"[-0.9960557571804558,-0.820559473898531]",3,-0.9960557571804558,-0.820559473898531,Stars
"[1.492002930626435,0.6974985737230975]",0,1.492002930626435,0.6974985737230975,Leaky bucket
"[0.7172301224803892,1.1645709993360314]",1,0.7172301224803892,1.1645709993360314,Need attention
"[0.8453396219240572,-1.9485933097912753]",0,0.8453396219240572,-1.9485933097912753,Leaky bucket
"[0.3989044701012002,1.7172357746805744]",1,0.3989044701012002,1.7172357746805744,Need attention
"[0.5178379794844348,-1.31566601638021]",0,0.5178379794844348,-1.31566601638021,Leaky bucket
"[-1.5548274618822615,-0.5065579917782495]",3,-1.5548274618822615,-0.5065579917782495,Stars
"[2.010513453398853,-1.4870236426206718]",0,2.010513453398853,-1.4870236426206718,Leaky bucket
"[1.7535404164862078,-0.99416189885371]",0,1.7535404164862078,-0.99416189885371,Leaky bucket
"[1.2101046584734405,-0.8167757668718012]",0,1.2101046584734405,-0.8167757668718012,Leaky bucket
"[1.1594853357932955,-0.23847854804997826]",0,1.1594853357932955,-0.23847854804997826,Leaky bucket
"[0.5688323206669839,-0.6068241516817574]",0,0.5688323206669839,-0.6068241516817574,Leaky bucket
"[-0.36100648904929955,-0.05489636055473056]",3,-0.36100648904929955,-0.05489636055473056,Stars
"[-2.0467689555949007,-0.02510732607298069]",3,-2.0467689555949007,-0.02510732607298069,Stars
"[-2.093412695426283,-0.01579763686370697]",3,-2.093412695426283,-0.01579763686370697,Stars
"[-0.7593006349121003,-0.5730251083341944]",3,-0.7593006349121003,-0.5730251083341944,Stars
"[1.9828505946542967,-1.7884148978066354]",0,1.9828505946542967,-1.7884148978066354,Leaky bucket
"[-0.09620743990350118,1.1843270003324493]",1,-0.09620743990350118,1.1843270003324493,Need attention
"[-1.4587069176485414,-1.6999503875675626]",3,-1.4587069176485414,-1.6999503875675626,Stars
"[-1.0511793180591182,-0.198209678221962]",3,-1.0511793180591182,-0.198209678221962,Stars
"[1.1600362146446366,-0.6483469092180684]",0,1.1600362146446366,-0.6483469092180684,Leaky bucket
"[-0.6920913518098388,2.2001018347777093]",1,-0.6920913518098388,2.2001018347777093,Need attention
"[-2.4290027221546877,0.8046340013588427]",3,-2.4290027221546877,0.8046340013588427,Stars
"[1.215928525061847,0.3083494244254119]",0,1.215928525061847,0.3083494244254119,Leaky bucket
"[-0.34956299272399316,-1.1628229286156588]",3,-0.34956299272399316,-1.1628229286156588,Stars
"[2.273558819002017,-0.3653514960196055]",0,2.273558819002017,-0.3653514960196055,Leaky bucket
"[0.2340342384840649,-0.33657697262657765]",0,0.2340342384840649,-0.33657697262657765,Leaky bucket
"[-0.9580173475979068,-0.8072126930607719]",1,-0.9580173475979068,-0.8072126930607719,Need attention
"[-0.2771970668483903,-0.26416127421046615]",3,-0.2771970668483903,-0.26416127421046615,Stars
"[-1.727732589291852,-0.9127848166417355]",3,-1.727732589291852,-0.9127848166417355,Stars
"[0.5843726005741712,0.25561207161146615]",0,0.5843726005741712,0.25561207161146615,Leaky bucket
"[1.2513248882189114,0.497632566117257]",0,1.2513248882189114,0.497632566117257,Leaky bucket
"[0.8770216918263397,0.808018659033288]",0,0.8770216918263397,0.808018659033288,Leaky bucket
"[-0.1590050393751921,1.9021366685136736]",1,-0.1590050393751921,1.9021366685136736,Need attention
"[0.5250569649339252,1.1273705790925137]",0,0.5250569649339252,1.1273705790925137,Leaky bucket
"[0.5241197259172748,1.1845643494815254]",1,0.5241197259172748,1.1845643494815254,Need attention
"[1.0422115987996188,-0.0699413925568414]",0,1.0422115987996188,-0.0699413925568414,Leaky bucket
"[-0.15875862893821885,-0.8280562465155301]",1,-0.15875862893821885,-0.8280562465155301,Need attention
"[-0.609983702316221,-0.6224606230014861]",3,-0.609983702316221,-0.6224606230014861,Stars
"[0.06292359266133163,-0.5544885138606226]",1,0.06292359266133163,-0.5544885138606226,Need attention
"[0.3194743973828119,0.5701440274229592]",0,0.3194743973828119,0.5701440274229592,Leaky bucket
"[1.9403161448511907,-0.47933381052840873]",0,1.9403161448511907,-0.47933381052840873,Leaky bucket
"[0.18576122225231248,-0.05724098246679593]",0,0.18576122225231248,-0.05724098246679593,Leaky bucket
"[0.4671925779618627,1.8957200563256302]",1,0.4671925779618627,1.8957200563256302,Need attention
"[0.13261754148579302,0.5886417444591363]",1,0.13261754148579302,0.5886417444591363,Need attention
"[1.5652688228586382,-1.368625829756485]",0,1.5652688228586382,-1.368625829756485,Leaky bucket
"[-3.086295797529889,1.5288596998529917]",3,-3.086295797529889,1.5288596998529917,Stars
"[1.625378295082736,-0.08738511656973529]",0,1.625378295082736,-0.08738511656973529,Leaky bucket
"[0.9920273959942503,-1.2270781277370375]",0,0.9920273959942503,-1.2270781277370375,Leaky bucket
"[-1.3225067882047739,0.7908873117065108]",3,-1.3225067882047739,0.7908873117065108,Stars
"[0.37411146580394466,0.3496187756944867]",0,0.37411146580394466,0.3496187756944867,Leaky bucket
"[1.635315582924264,0.183786234888981]",0,1.635315582924264,0.183786234888981,Leaky bucket
"[1.2365996337976801,0.9554716161697714]",0,1.2365996337976801,0.9554716161697714,Leaky bucket
"[0.9368634172152647,-1.211050798174456]",0,0.9368634172152647,-1.211050798174456,Leaky bucket
"[1.5869476248565877,1.236153088948298]",0,1.5869476248565877,1.236153088948298,Leaky bucket
"[-0.8480511064688723,0.6088530650887758]",1,-0.8480511064688723,0.6088530650887758,Need attention
"[1.3153972264251668,1.235886065709805]",0,1.3153972264251668,1.235886065709805,Leaky bucket
"[1.5898631694657568,0.796267919080512]",0,1.5898631694657568,0.796267919080512,Leaky bucket
"[-0.775940847532445,-0.3225625159186625]",3,-0.775940847532445,-0.3225625159186625,Stars
